singlish,sinhala
siwnli,සෙවණැලි
svasa,සවස
maasaya,මාසය
canndha,කන්ද
methhura,මිතුරා
methura,මිතුරා
cunaatuva,කුණාටුව
naasaea,නාසය
plamoo,පළමු
plamu,පළමු
yaksaya,යක්ෂයා
yakshaya,යක්ෂයා
sooiur,සොහොයුරා
suiur,සොහොයුරා
mitiyvata,මිටියාවත
mitiyvatha,මිටියාවත
athhhithaya,අතීතය
athhithaya,අතීතය
athhheethaya,අතීතය
athheethaya,අතීතය
cndula,කඳුළ
cndoola,කඳුළ
shhtwarshaya,ශතවර්ෂය
shtwarshaya,ශතවර්ෂය
shhthwarshaya,ශතවර්ෂය
shthvarshaya,ශතවර්ෂය
jiiwithaya,ජීවිතය
jiiwitaya,ජීවිතය
troo,තරු
thru,තරු
throo,තරු
gaaneia,ගැහැනිය
guruwria,ගුරුවරයා
visannduma,විසඳුම
bhothaya,භූතයා
bhotaya,භූතයා
jiewiia,ජීවියා
ghatakaea,ඝාතකයා
raspariksaka,රහස්පරීක්ෂක
rasparikshaka,රහස්පරීක්ෂක
gtaluva,ගැටලුව
gtaluwa,ගැටලුව
taapashaia,තාපසයා
taapasaia,තාපසයා
mala,මල
yooddhya,යුද්ධය
yuddhya,යුද්ධය
mtacaya,මතකය
muduva,මුදුව
siithala,සීතල
siitala,සීතල
cern,කිරණ
jiwitaia,ජීවිතය
jeewitaia,ජීවිතය
jeewithaia,ජීවිතය
weshwya,විශ්වය
weswya,විශ්වය
codha,කුඩා
code,කුඩා
coda,කුඩා
ghthhhakaya,ඝාතකයා
ghthhakaya,ඝාතකයා
priwrthanaya,පරිවර්තනය
priwrtanaya,පරිවර්තනය
yuddhya,යුද්ධය
virhwa,විරහව
virhva,විරහව
hirubshyama,හිරුබැසයාම
hirubsyama,හිරුබැසයාම
dorathuwa,දොරටුව
dorathuva,දොරටුව
dorathhuwa,දොරටුව
seethala,සීතල
sithala,සීතල
sheethala,සීතල
shitala,සීතල
tharocata,තරුකැට
tarocata,තරුකැට
mla,මල
vahibinndhoo,වැහිබිඳු
vahibinndhu,වැහිබිඳු
mannnderaya,මන්දිරය
wisanndhooma,විසඳුම
wisanndhuma,විසඳුම
odsana,උදෑසන
odasana,උදෑසන
odhasana,උදෑසන
dhhinpotha,දිනපොත
dhhinpota,දිනපොත
shhatha,සතා
shata,සතා
shhata,සතා
stiya,සතිය
hirubsayama,හිරුබැසයාම
hiroobsayama,හිරුබැසයාම
sarpaea,සර්පයා
sharpaea,සර්පයා
mthhakaya,මතකය
mthakaya,මතකය
sietala,සීතල
eatura,යතුර
eathura,යතුර
lekhakaya,ලේඛකයා
enva,හිනාව
enwa,හිනාව
taranea,තරණය
tharanea,තරණය
dhhinapota,දිනපොත
gahaneia,ගැහැනිය
ponchi,පුංචි
midhhhuma,මීදුම
meedhhhuma,මීදුම
dhhortuva,දොරටුව
dhhortuwa,දොරටුව
nemnya,නිම්නය
menepettiya,මිනීපෙට්ටිය
rthreia,රාත්‍රිය
rtreia,රාත්‍රිය
nimnaia,නිම්නය
jivitya,ජීවිතය
jeevitya,ජීවිතය
muthha,මොහොත
mutha,මොහොත
mootha,මොහොත
moothha,මොහොත
ythoora,යතුර
ytoora,යතුර
ythura,යතුර
minipettiya,මිනීපෙට්ටිය
minipethtiya,මිනීපෙට්ටිය
dheweya,දෙවියා
rhasa,රහස
rhasha,රහස
wibindu,වැහිබිඳු
dwala,දවාල
dvala,දවාල
vanantharaya,වනන්තරය
wanantaraya,වනන්තරය
vanantaraya,වනන්තරය
wanantharaya,වනන්තරය
kanndukaraia,කඳුකරය
wishndooma,විසඳුම
wisnduma,විසඳුම
wisndooma,විසඳුම
diyniya,දියණිය
unusum,උණුසුම
oonusum,උණුසුම
mathhhhakaya,මතකය
mathhhakaya,මතකය
bijaya,බීජය
boroov,බොරුව
boruv,බොරුව
wibindhu,වැහිබිඳු
shinpathiya,සෙන්පතියා
sinpathiya,සෙන්පතියා
shinpatiya,සෙන්පතියා
sinpatiya,සෙන්පතියා
koomara kumariyan,කුමර කුමරියන්
kumara kumariyan,කුමර කුමරියන්
vahibindhu,වැහිබිඳු
andhhuru,අඳුරු
vartamanaia,වර්තමානය
varthamanaia,වර්තමානය
shulnga,සුළඟ
sulnga,සුළඟ
wsntya,වසන්තය
wsnthya,වසන්තය
sathyaya,සත්‍යය
wisnduma,විසඳුම
wisndooma,විසඳුම
davashhha,දවස
dewashhha,දවස
dawashhha,දවස
dhavashha,දවස
daroova,දරුවා
dharoova,දරුවා
deroova,දරුවා
druva,දරුවා
metoor,මිතුරා
methur,මිතුරා
methoor,මිතුරා
vanantharaia,වනන්තරය
vanantaraia,වනන්තරය
plignima,පළිගැනීම
vananthharaya,වනන්තරය
vanantharaya,වනන්තරය
wananthharaya,වනන්තරය
wanantharaya,වනන්තරය
nuvara,නුවර
noovara,නුවර
wishanduma,විසඳුම
wisanduma,විසඳුම
eakshaya,යක්ෂයා
eakshhaya,යක්ෂයා
sthut,සතුට
stoot,සතුට
sthoot,සතුට
stut,සතුට
gidra,ගෙදර
vishhwya,විශ්වය
vishwya,විශ්වය
upata,උපත
oopata,උපත
cadhapata,කැඩපත
vassa,වැස්ස
vashsa,වැස්ස
botaya,භූතයා
bothaya,භූතයා
viraava,විරහව
viraawa,විරහව
maranaea,මරණය
vahebindu,වැහිබිඳු
wahebindu,වැහිබිඳු
jiwithhya,ජීවිතය
jiwithya,ජීවිතය
pelitoora,පිළිතුර
pelitura,පිළිතුර
wisnduma,විසඳුම
stiia,සතිය
candhhukaraia,කඳුකරය
porwrutthaya,පුරාවෘත්තය
porwruththaya,පුරාවෘත්තය
byanaka,භයානක
wecruti,විකෘති
senpathiya,සෙන්පතියා
senpatiya,සෙන්පතියා
arunalu,අරුණලු
vasantaya,වසන්තය
wasantaya,වසන්තය
sanndeeleia,සඳඑළිය
sanndeleia,සඳඑළිය
sanndhaeleia,සඳඑළිය
sanndaeleia,සඳඑළිය
hinw,හිනාව
plaia,ඵලය
ycsaya,යක්ෂයා
kndukraya,කඳුකරය
amma,අම්මා
prajaya,පරාජය
wtt,වත්ත
satiya,සතිය
sathiya,සතිය
shathiya,සතිය
shatiya,සතිය
kumreya,කුමරිය
shhevanali,සෙවණැලි
shevanali,සෙවණැලි
sunndhhara,සුන්දර
vashantaea,වසන්තය
vashanthaea,වසන්තය
washantaea,වසන්තය
washanthaea,වසන්තය
wasantaea,වසන්තය
sehinia,සිහිනය
otthookaru,ඔත්තුකරු
oththukaru,ඔත්තුකරු
otthukaru,ඔත්තුකරු
oththookaru,ඔත්තුකරු
prashnaia,ප්‍රශ්නය
prashhnaia,ප්‍රශ්නය
punci,පුංචි
poonci,පුංචි
shivanalla,සෙවණැල්ල
sivanalla,සෙවණැල්ල
ateetaya,අතීතය
ateethaya,අතීතය
atitaya,අතීතය
atithaya,අතීතය
sooyoora,සොහොයුරා
shuyoora,සොහොයුරා
suyoora,සොහොයුරා
shooyoora,සොහොයුරා
suyooriya,සොහොයුරිය
suyuriya,සොහොයුරිය
satha,සතා
sathha,සතා
jiiwiy,ජීවියා
nehannda,නිහඬ
nehanndha,නිහඬ
nehannde,නිහඬ
nehannd,නිහඬ
wekruti,විකෘති
wekruthi,විකෘති
orlosuv,ඔරලෝසුව
orloshuv,ඔරලෝසුව
paradhhaia,අපරාධය
doratuva,දොරටුව
dorathoowa,දොරටුව
dorathuva,දොරටුව
doratoova,දොරටුව
doratoowa,දොරටුව
heenaya,හීනය
hinaya,හීනය
menipittiia,මිනීපෙට්ටිය
parivartanaia,පරිවර්තනය
athhiithaya,අතීතය
athiithaya,අතීතය
wnntaraya,වනන්තරය
shenptiya,සෙන්පතියා
senptiya,සෙන්පතියා
naagataia,අනාගතය
rhashparikshaka,රහස්පරීක්ෂක
rhashpareekshaka,රහස්පරීක්ෂක
rhashhparikshaka,රහස්පරීක්ෂක
rhashhpareekshaka,රහස්පරීක්ෂක
curull,කුරුල්ලා
coorull,කුරුල්ලා
herubasayama,හිරුබැසයාම
heroobasayama,හිරුබැසයාම
whibinndhu,වැහිබිඳු
nnduru,අඳුරු
weshhvaya,විශ්වය
weshhwaya,විශ්වය
weshwaya,විශ්වය
bhothy,භූතයා
bhoty,භූතයා
iaksaia,යක්ෂයා
bhuthhaya,භූතයා
bhuthaya,භූතයා
bhoothhaya,භූතයා
blaporottuwa,බලාපොරොත්තුව
blaporottuva,බලාපොරොත්තුව
gannndera,ගන්දර
gannndara,ගන්දර
gannndhara,ගන්දර
jyagrahanaya,ජයග්‍රහණය
ytura,යතුර
ythura,යතුර
dvasa,දවස
ahashha,අහස
ahasha,අහස
cudh,කුඩා
koly,කොළය
thrsjanaca,ත්‍රාසජනක
trsjanaca,ත්‍රාසජනක
shundr,සුන්දර
sundr,සුන්දර
bhaianaka,භයානක
tharukata,තරුකැට
thharukata,තරුකැට
thharookata,තරුකැට
tharookata,තරුකැට
mlya,මාලය
otthucaru,ඔත්තුකරු
ottucaru,ඔත්තුකරු
soyureya,සොහොයුරිය
kathava,කතාව
kathawa,කතාව
katawa,කතාව
katava,කතාව
soondr,සුන්දර
sundr,සුන්දර
sohoiur,සොහොයුරා
solanga,සුළඟ
lechacaia,ලේඛකයා
raasparieksaka,රහස්පරීක්ෂක
vsantaya,වසන්තය
vshanthaya,වසන්තය
vsanthaya,වසන්තය
bhuthhaya,භූතයා
bhoothhhaya,භූතයා
bhoothhaya,භූතයා
mavata,මාවත
mthakaia,මතකය
mthhakaia,මතකය
hnshaia,හංසයා
hnsaia,හංසයා
parivartanaia,පරිවර්තනය
pariwartanaia,පරිවර්තනය
eakshaya,යක්ෂයා
eaksaya,යක්ෂයා
kurulu,කුරුළු
wasanthhhaya,වසන්තය
wasanthhaya,වසන්තය
vasanthhaya,වසන්තය
vasanthhhaya,වසන්තය
yugya,යුගය
shuyuriya,සොහොයුරිය
suyuriya,සොහොයුරිය
sndaeliya,සඳඑළිය
shndaeliya,සඳඑළිය
sndeliya,සඳඑළිය
sndeeliya,සඳඑළිය
kode,කුඩා
koda,කුඩා
kod,කුඩා
minipittiya,මිනීපෙට්ටිය
minipithtiya,මිනීපෙට්ටිය
lechakaya,ලේඛකයා
rasa,රහස
jiiwiya,ජීවියා
sathuta,සතුට
satuta,සතුට
ponkhi,පුංචි
kanndhoola,කඳුළ
kanndhula,කඳුළ
pithpata,පිටපත
pitpata,පිටපත
sohoiuriya,සොහොයුරිය
shohoiuriya,සොහොයුරිය
shohoyuriy,සොහොයුරිය
sohoyuriy,සොහොයුරිය
shhapaia,ශාපය
shapaia,ශාපය
aaaraya,ආහාරය
rahaspareecsaka,රහස්පරීක්ෂක
rahasparicsaka,රහස්පරීක්ෂක
gimhanaia,ගිම්හානය
kerna,කිරණ
yoddhya,යුද්ධය
blporotthuva,බලාපොරොත්තුව
blporoththuwa,බලාපොරොත්තුව
maalegava,මාළිගාව
maalegawa,මාළිගාව
balaporothhhthuva,බලාපොරොත්තුව
balaporothhhthoova,බලාපොරොත්තුව
balaporothhthoowa,බලාපොරොත්තුව
balaporothhhthoowa,බලාපොරොත්තුව
balaporothhthuwa,බලාපොරොත්තුව
raaspariksaka,රහස්පරීක්ෂක
raasparikshaka,රහස්පරීක්ෂක
yoddhaya,යුද්ධය
jivithaya,ජීවිතය
jivithhaya,ජීවිතය
annduru,අඳුරු
anndooru,අඳුරු
knnnd,කන්ද
knnnda,කන්ද
knnndha,කන්ද
vahibindhhu,වැහිබිඳු
wahibindhhu,වැහිබිඳු
sithhla,සීතල
sithla,සීතල
ghathacaya,ඝාතකයා
ghatacaya,ඝාතකයා
srpaya,සර්පයා
shrpaya,සර්පයා
blaporotthuva,බලාපොරොත්තුව
blaporoththuva,බලාපොරොත්තුව
dhorathuva,දොරටුව
dhoratuva,දොරටුව
dhorathuwa,දොරටුව
dhoratuwa,දොරටුව
shewanali,සෙවණැලි
shhevanali,සෙවණැලි
shhewanali,සෙවණැලි
shevanali,සෙවණැලි
priwartanaia,පරිවර්තනය
privartanaia,පරිවර්තනය
dhupta,දූපත
dhuptha,දූපත
vaibinndoo,වැහිබිඳු
waibinndu,වැහිබිඳු
vaibinndu,වැහිබිඳු
waibinndoo,වැහිබිඳු
nehndha,නිහඬ
prshnaia,ප්‍රශ්නය
prsnaia,ප්‍රශ්නය
oonoosum,උණුසුම්
unoosum,උණුසුම්
sudoo,සුදු
soodoo,සුදු
ridee,රිදී
ridi,රිදී
gemhnaya,ගිම්හානය
aalokaya,ආලෝකය
satiaia,සත්‍යය
sathiaia,සත්‍යය
jiwitaia,ජීවිතය
jeewitaia,ජීවිතය
aaharaia,ආහාරය
leya,අලියා
gandhhara,ගන්දර
komara kumariyan,කුමර කුමරියන්
prdhaya,අපරාධය
jayagrahanaya,ජයග්‍රහණය
sngwunu,සැඟවුණු
potha,පොත
pothha,පොත
senpthiy,සෙන්පතියා
shenptiy,සෙන්පතියා
shenpthiy,සෙන්පතියා
coomaraya,කුමාරයා
cumaraya,කුමාරයා
shangavunu,සැඟවුණු
sangavunu,සැඟවුණු
shangavoonu,සැඟවුණු
vitthi,විත්ති
vitti,විත්ති
mdhhhyamaraa,මධ්‍යමරෑ
sthha,සතා
stha,සතා
aalocaia,ආලෝකය
klo,කළු
meteyavata,මිටියාවත
meteyavatha,මිටියාවත
senpthiya,සෙන්පතියා
senptiya,සෙන්පතියා
jiwethia,ජීවිතය
jeewetia,ජීවිතය
jeewethia,ජීවිතය
jiwetia,ජීවිතය
udashana,උදෑසන
udaashhana,උදෑසන
udaashana,උදෑසන
udeashhana,උදෑසන
sthhoota,සතුට
sthuta,සතුට
sthoota,සතුට
carthhru,කර්තෘ
carthhhru,කර්තෘ
dra,ආදර
kumreia,කුමරිය
jewiy,ජීවියා
sapaya,ශාපය
sulanga,සුළඟ
shulanga,සුළඟ
mtakaia,මතකය
priwrtanaya,පරිවර්තනය
wisndum,විසඳුම
unusuma,උණුසුම
wahibinndo,වැහිබිඳු
vahibinndo,වැහිබිඳු
prsnaia,ප්‍රශ්නය
rahaspariicshaka,රහස්පරීක්ෂක
rahaspariicsaka,රහස්පරීක්ෂක
mligva,මාළිගාව
mligwa,මාළිගාව
