singlish,sinhala
comara kumariyan,කුමර කුමරියන්
wdd,වැද්දා
kartro,කර්තෘ
karthro,කර්තෘ
cata,කට
midoom,මීදුම
midum,මීදුම
veththi,විත්ති
vetthi,විත්ති
miidum,මීදුම
buthhaya,භූතයා
buthaya,භූතයා
boothhaya,භූතයා
boothaya,භූතයා
pya,පය
acunoo,අකුණු
acoonoo,අකුණු
shreerya,ශරීරය
srirya,ශරීරය
sreerya,ශරීරය
sangavunu,සැඟවුණු
shohoyuriya,සොහොයුරිය
shhohoyuriya,සොහොයුරිය
wss,වැස්ස
kandola,කඳුළ
dhhiyapara,දියපාර
shamaia,සාමය
samaia,සාමය
naagathaia,අනාගතය
naagataia,අනාගතය
hamudhava,හමුදාව
hamudhawa,හමුදාව
satiya,සතිය
sathiya,සතිය
rahaspariekshaka,රහස්පරීක්ෂක
rahashpariekshaka,රහස්පරීක්ෂක
knd,කන්ද
wikrothi,විකෘති
wikroti,විකෘති
shapaya,ශාපය
shhapaya,ශාපය
shrierya,ශරීරය
srierya,ශරීරය
shhinhya,සිංහයා
shinhya,සිංහයා
boroova,බොරුව
boruva,බොරුව
anagathaya,අනාගතය
anagathhaya,අනාගතය
akunu,අකුණු
akoonu,අකුණු
gataloova,ගැටලුව
gataluva,ගැටලුව
gigurum,ගිගුරුම්
giguroom,ගිගුරුම්
ridii,රිදී
sihinaya,සිහිනය
shihinaya,සිහිනය
prewartanaya,පරිවර්තනය
prevartanaya,පරිවර්තනය
wiswi,විශ්වය
wishwi,විශ්වය
hienaya,හීනය
lekhakaea,ලේඛකයා
pelethura,පිළිතුර
pelethhura,පිළිතුර
vehilu,විහිළු
sheetla,සීතල
sheethla,සීතල
shithla,සීතල
seetla,සීතල
sithla,සීතල
prjaya,පරාජය
sandhaeleia,සඳඑළිය
runalu,අරුණලු
roonalu,අරුණලු
shatiaya,සත්‍යය
sathiaya,සත්‍යය
satiaya,සත්‍යය
shathiaya,සත්‍යය
sinaya,සිංහයා
prasnaea,ප්‍රශ්නය
prashnaea,ප්‍රශ්නය
koonaathhuwa,කුණාටුව
koonaathuva,කුණාටුව
koonaathhuva,කුණාටුව
kunaathhuwa,කුණාටුව
koonaathuwa,කුණාටුව
aleya,අලියා
suyurey,සොහොයුරිය
sooyurey,සොහොයුරිය
purawruthhhthaia,පුරාවෘත්තය
purawruthhthaia,පුරාවෘත්තය
karthhroo,කර්තෘ
karthhru,කර්තෘ
karthhhroo,කර්තෘ
karthhhru,කර්තෘ
shhariraya,ශරීරය
shariraya,ශරීරය
kaanthharaea,කාන්තාරය
kaantharaea,කාන්තාරය
sthura,සතුරා
sthhura,සතුරා
raashhak,රහසක්
raashak,රහසක්
yoogaya,යුගය
yugaya,යුගය
itur,යතුර
ithur,යතුර
jeevitaia,ජීවිතය
jivitaia,ජීවිතය
mooduva,මුදුව
mooduwa,මුදුව
muduwa,මුදුව
muduva,මුදුව
cumara kumareyan,කුමර කුමරියන්
shtyya,සත්‍යය
shthyya,සත්‍යය
sthyya,සත්‍යය
styya,සත්‍යය
nndura,අඳුර
wnntaraya,වනන්තරය
wnntharaya,වනන්තරය
jeewithya,ජීවිතය
jeewitya,ජීවිතය
jiwitya,ජීවිතය
jiwithya,ජීවිතය
purvrutthaia,පුරාවෘත්තය
purvruththaia,පුරාවෘත්තය
wisandhhuma,විසඳුම
wishandhhuma,විසඳුම
prevarthanaya,පරිවර්තනය
prewarthanaya,පරිවර්තනය
prewarthhanaya,පරිවර්තනය
dhavasa,දවස
dhawasa,දවස
dhavasha,දවස
dhawasha,දවස
vishvaia,විශ්වය
viswaia,විශ්වය
vishwaia,විශ්වය
visvaia,විශ්වය
dhhiviya,දෙවියා
kli,කැලේ
puravruththaia,පුරාවෘත්තය
puravrutthaia,පුරාවෘත්තය
thapasaya,තාපසයා
tapasaya,තාපසයා
sriraia,ශරීරය
mathacaya,මතකය
mathhacaya,මතකය
jiviy,ජීවියා
jeeviy,ජීවියා
wishanduma,විසඳුම
wisanduma,විසඳුම
wishandooma,විසඳුම
wisandooma,විසඳුම
styy,සත්‍යය
sthyy,සත්‍යය
gataloowa,ගැටලුව
gataloova,ගැටලුව
gataluva,ගැටලුව
sharpaya,සර්පයා
sarpaya,සර්පයා
vasantaya,වසන්තය
yksya,යක්ෂයා
ykshya,යක්ෂයා
konaatuva,කුණාටුව
konaatuwa,කුණාටුව
visanduma,විසඳුම
siwnalla,සෙවණැල්ල
shiwnalla,සෙවණැල්ල
butaea,භූතයා
bootaea,භූතයා
boothaea,භූතයා
shta,සතා
shtha,සතා
shhtha,සතා
othtukaru,ඔත්තුකරු
ottukaru,ඔත්තුකරු
gataloova,ගැටලුව
gathaluva,ගැටලුව
gathaloova,ගැටලුව
gataluva,ගැටලුව
paasala,පාසල
paashala,පාසල
eru,හිරු
shhiethala,සීතල
shiethala,සීතල
shietala,සීතල
shhietala,සීතල
anagathaea,අනාගතය
anagataea,අනාගතය
kumaraya,කුමාරයා
sathheya,සතිය
satheya,සතිය
curulla,කුරුල්ලා
kadhhapata,කැඩපත
kadhhapatha,කැඩපත
wekrooti,විකෘති
wekruti,විකෘති
kumriia,කුමරිය
diwaia,දෛවය
divaia,දෛවය
sewnale,සෙවණැලි
shewnale,සෙවණැලි
udhaasana,උදෑසන
bherhasa,අභිරහස
bherhasha,අභිරහස
pithpatha,පිටපත
pitpatha,පිටපත
rahasparicsaca,රහස්පරීක්ෂක
rahaspareecsaca,රහස්පරීක්ෂක
dhvasa,දවස
dhwasa,දවස
dhwasha,දවස
dhvasha,දවස
thaapashaea,තාපසයා
taapashaea,තාපසයා
taapasaea,තාපසයා
unushhuma,උණුසුම
unushuma,උණුසුම
shataan,සටහන්
shathaan,සටහන්
sataan,සටහන්
sathaan,සටහන්
vednava,වේදනාව
udhaasana,උදෑසන
oodhaasana,උදෑසන
adaraya,ආදරය
aadaraya,ආදරය
aadaraea,ආදරය
adharae,ආදරය
lashshanai,ලස්සනයි
lassanay,ලස්සනයි
lashanay,ලස්සනයි
lasanayi,ලස්සනයි
shathuta,සතුට
sathutha,සතුට
satutha,සතුට
shathutha,සතුට
navakatha,නවකතා
nawakathaa,නවකතා
nawacatha,නවකතා
navakathaa,නවකතා
poththa,පොත
pothaa,පොත
potha,පොත
potea,පොත
kiyawanava,කියවනවා
kiyawannawa,කියවනවා
kiyawanaea,කියවනවා
kiyawanawa,කියවනවා
liyanava,ලියනවා
liyannawa,ලියනවා
liyanaea,ලියනවා
liyanawa,ලියනවා
shithanawa,හිතනවා
hithanava,හිතනවා
shithanava,හිතනවා
hithannawa,හිතනවා
balannawa,බලනවා
balanaea,බලනවා
balanava,බලනවා
balanawa,බලනවා
ennawa,එනවා
enava,එනවා
enawa,එනවා
ennaea,එනවා
yannawa,යනවා
yanava,යනවා
yanawa,යනවා
yannaea,යනවා
vathura,වතුර
wathura,වතුර
vathuraea,වතුර
vathuraa,වතුර
kaema,කෑම
kaeama,කෑම
kama,කෑම
keama,කෑම
gedhara,ගෙදර
gedharaea,ගෙදර
gedara,ගෙදර
gedaraea,ගෙදර
ammie,අම්මා
ammaa,අම්මා
ammaea,අම්මා
amma,අම්මා
thaththa,තාත්තා
thaththaa,තාත්තා
thatha,තාත්තා
taththa,තාත්තා
yaaluwa,යාළුවා
yaluwa,යාළුවා
yaaluwaa,යාළුවා
yaluva,යාළුවා
ahashaa,අහස
ahasha,අහස
ahasa,අහස
ahasaa,අහස
vassha,වැස්ස
vassa,වැස්ස
wassa,වැස්ස
wassha,වැස්ස
irua,හිරු
hirua,හිරු
iru,හිරු
hiru,හිරු
handha,හඳ
handa,හඳ
handhaea,හඳ
handaea,හඳ
shatuta,සතුට
shathutha,සතුට
satuta,සතුට
sathuta,සතුට
dukha,දුක
dhuka,දුක
duka,දුක
dukhaea,දුක
bayaea,බය
bhaya,බය
baya,බය
bhayaea,බය
heena,හීන
sheena,හීන
heenaea,හීන
sheenaea,හීන
jeevithaya,ජීවිතය
jiwithaya,ජීවිතය
jeewithaya,ජීවිතය
jiwithayaea,ජීවිතය
shulangaa,සුළඟ
shulanga,සුළඟ
sulanga,සුළඟ
sulangaa,සුළඟ
ginnna,ගින්න
ginna,ගින්න
ginnaea,ගින්න
ghinna,ගින්න
malak,මලක්
malla,මලක්
malaa,මලක්
mala,මලක්
gash,ගස
gasa,ගස
gasaa,ගස
ghasha,ගස
shaththaa,සතා
saththa,සතා
satha,සතා
sathaa,සතා
kurullaa,කුරුල්ලා
kurulla,කුරුල්ලා
curulla,කුරුල්ලා
kurullaea,කුරුල්ලා
aliia,අලියා
aliyaa,අලියා
aliya,අලියා
aliyaea,අලියා
ballaa,බල්ලා
balla,බල්ලා
balaa,බල්ලා
ballaea,බල්ලා
pooshshaa,පූසා
poosa,පූසා
poosaa,පූසා
pusha,පූසා
maluwaa,මාළුවා
maluwa,මාළුවා
maaluwa,මාළුවා
maluva,මාළුවා
anduma,ඇඳුම
andhuma,ඇඳුම
andumaea,ඇඳුම
andhumaea,ඇඳුම
shapaththu,සපත්තු
sapaththu,සපත්තු
shapattu,සපත්තු
sapattu,සපත්තු
bath,බත්
bathth,බත්
bhath,බත්
bat,බත්
paan,පාන්
paann,පාන්
pan,පාන්
phaan,පාන්
kaamaraya,කාමරය
kamaraya,කාමරය
caamaraya,කාමරය
kaamarayaea,කාමරය
puthuwa,පුටුව
putuwa,පුටුව
puthuva,පුටුව
putuva,පුටුව
meshaya,මේසය
mesaya,මේසය
meashaya,මේසය
measaya,මේසය
anda,ඇඳ
andha,ඇඳ
andaea,ඇඳ
andhaea,ඇඳ
kenthiya,කේන්තිය
kenthiyaea,කේන්තිය
kenthia,කේන්තිය
keanthiya,කේන්තිය
usa,උස
ushaa,උස
usha,උස
usaa,උස
miti,මිටි
mithi,මිටි
mitiea,මිටි
mithiea,මිටි
mahatha,මහත
mahathaa,මහත
mahata,මහත
mahataa,මහත
kettu,කෙට්ටු
keththu,කෙට්ටු
kettuea,කෙට්ටු
keththuea,කෙට්ටු
honda,හොඳ
shonda,හොඳ
shondha,හොඳ
hondha,හොඳ
naraka,නරක
narakaya,නරක
narakayaea,නරක
narakaea,නරක
waradi,වැරදි
varadhi,වැරදි
waradhi,වැරදි
varadi,වැරදි
hari,හරි
shari,හරි
hariea,හරි
shariea,හරි
vegavath,වේගවත්
wegawath,වේගවත්
vegawath,වේගවත්
wegavath,වේගවත්
campus,කැම්පස්
campush,කැම්පස්
campas,කැම්පස්
kampas,කැම්පස්
vishwawidyalaya,විශ්වවිද්‍යාලය
wishwawidyalaea,විශ්වවිද්‍යාලය
wishvavidyala,විශ්වවිද්‍යාලය
vishwawidyala,විශ්වවිද්‍යාලය
wibhagaya,විභාගය
vibhagaya,විභාගය
wibagaya,විභාගය
vibagayaea,විභාගය
pusthakalaya,පුස්තකාලය
pushthakalaya,පුස්තකාලය
pustakalaya,පුස්තකාලය
pusthakalaea,පුස්තකාලය
assignment,ඇසයින්මන්ට්
asainment,ඇසයින්මන්ට්
ashainment,ඇසයින්මන්ට්
asainmant,ඇසයින්මන්ට්
paryeshanaya,පර්යේෂණය
paryeshanayaea,පර්යේෂණය
paryeshanayaa,පර්යේෂණය
paryeshana,පර්යේෂණය
internet,අන්තර්ජාලය
antarjalaya,අන්තර්ජාලය
antharjalayaea,අන්තර්ජාලය
antarjala,අන්තර්ජාලය
pariganakaya,පරිගණකය
pariganakaea,පරිගණකය
pariganaka,පරිගණකය
pariganaea,පරිගණකය
phone,දුරකථනය
durakathana,දුරකථනය
durakathanaea,දුරකථනය
durakathanaya,දුරකථනය
kethaya,කේතය
kethayaea,කේතය
kethayaa,කේතය
keathaya,කේතය
daththa,දත්ත
datta,දත්ත
dathth,දත්ත
daththaea,දත්ත
websait,වෙබ් අඩවිය
webadawiya,වෙබ් අඩවිය
webadaviya,වෙබ් අඩවිය
webadaviyaea,වෙබ් අඩවිය
nawakatha,නවකතා
nawacatha,නවකතා
navakathaa,නවකතා
navakatha,නවකතා
kathuwaraya,කතුවරයා
katuwaraya,කතුවරයා
kathuwarayaea,කතුවරයා
kathuvaraya,කතුවරයා
sangarawa,සඟරාව
sangarawaa,සඟරාව
sangarawaea,සඟරාව
sangharawa,සඟරාව
rachanawa,රචනාව
rachanawaa,රචනාව
rachanawaea,රචනාව
rashanawa,රචනාව
lipiya,ලිපිය
lipiyaea,ලිපිය
lipia,ලිපිය
lipiia,ලිපිය
salli,සල්ලි
shalli,සල්ලි
salliea,සල්ලි
salliia,සල්ලි
wadea,වැඩේ
wade,වැඩේ
vadea,වැඩේ
vade,වැඩේ
kaama,කෑම
keama,කෑම
kaeama,කෑම
kamaea,කෑම
vahanaya,වාහනය
wahanaya,වාහනය
vahanayaea,වාහනය
wahanayaa,වාහනය
paara,පාර
paaraa,පාර
paarea,පාර
paraea,පාර
busrathaya,බස් රථය
busrathayaea,බස් රථය
bashrathaya,බස් රථය
busrata,බස් රථය
pothmilata,පොත් මිලට
pothmilataea,පොත් මිලට
pothmilataaa,පොත් මිලට
pothmilata,පොත් මිලට
aluthpoth,අලුත් පොත්
alutpoth,අලුත් පොත්
aluthpoththa,අලුත් පොත්
aluthpothth,අලුත් පොත්
pothhala,පොත් හල
pothhalaea,පොත් හල
pothala,පොත් හල
pothhalaaa,පොත් හල
keti_katha,කෙටි කතා
ketikatha,කෙටි කතා
ketykatha,කෙටි කතා
kethikatha,කෙටි කතා
heena,හීන
sheena,හීන
heenaea,හීන
sheenaea,හීන
balaporoththuwa,බලාපොරොත්තුව
balaporoththuwaea,බලාපොරොත්තුව
balaporoththuwaa,බලාපොරොත්තුව
balaporothuwa,බලාපොරොත්තුව
sharthaya,සත්‍යය
sathya,සත්‍යය
sathiyaya,සත්‍යය
shathyaea,සත්‍යය
ashirwadaya,ආශිර්වාදය
ashirvadaya,ආශිර්වාදය
ashirwadayaea,ආශිර්වාදය
ashirvadayaa,ආශිර්වාදය
shiwanaea,සෙවණැල්ල
sewanalla,සෙවණැල්ල
sevanalla,සෙවණැල්ල
sewanallaea,සෙවණැල්ල
kiyawanawa,කියවනවා
kiyawanava,කියවනවා
kiyawannawa,කියවනවා
kiaywanawa,කියවනවා
balanawa,බලනවා
balanava,බලනවා
balannawa,බලනවා
